timestamp_iso,t_c,rh_pct,p_hpa,gas_kohm,pm1,pm2_5,pm10
2026-05-28T11:20:28+00:00,28.09,54.65,1007.26,33.8,11,16,18
2026-05-28T11:20:33+00:00,28.08,54.54,1007.26,33.7,11,16,18
2026-05-28T11:20:39+00:00,28.07,54.48,1007.26,33.8,11,16,18
2026-05-28T11:20:44+00:00,28.06,54.39,1007.27,33.8,11,16,18
2026-05-28T11:20:50+00:00,28.06,54.4,1007.26,33.9,11,16,18
2026-05-28T11:20:55+00:00,28.05,54.24,1007.26,34.0,11,16,18
2026-05-28T11:21:00+00:00,28.04,54.12,1007.26,34.0,11,16,18
2026-05-28T11:21:06+00:00,28.03,54.0,1007.27,34.1,11,16,18
2026-05-28T11:21:11+00:00,28.02,53.96,1007.26,34.0,11,15,17
2026-05-28T11:21:16+00:00,28.01,54.01,1007.26,34.1,11,16,18
2026-05-28T11:21:22+00:00,28.01,53.86,1007.26,34.1,11,16,18
2026-05-28T11:21:27+00:00,28.01,53.73,1007.26,34.2,11,16,18
2026-05-28T11:21:32+00:00,28.01,53.65,1007.26,34.1,11,15,17
2026-05-28T11:21:38+00:00,28.01,53.62,1007.25,34.2,11,15,17
2026-05-28T11:21:43+00:00,28.0,53.47,1007.26,34.4,11,16,18
2026-05-28T11:21:49+00:00,27.99,53.46,1007.26,34.4,11,16,18
2026-05-28T11:21:54+00:00,27.98,53.45,1007.25,34.4,11,16,18
2026-05-28T11:21:59+00:00,27.97,53.43,1007.25,34.4,11,16,18
2026-05-28T11:22:05+00:00,27.96,53.31,1007.25,34.4,11,16,18
2026-05-28T11:22:10+00:00,27.93,53.23,1007.26,34.5,11,16,18
2026-05-28T11:22:15+00:00,27.89,53.33,1007.26,34.6,11,16,18
2026-05-28T11:22:21+00:00,27.87,53.55,1007.26,34.5,11,16,18
2026-05-28T11:22:26+00:00,27.86,53.61,1007.26,34.5,11,16,18
2026-05-28T11:22:32+00:00,27.87,53.74,1007.26,34.5,11,16,18
2026-05-28T11:22:37+00:00,27.86,53.62,1007.25,34.5,11,16,18
2026-05-28T11:22:42+00:00,27.84,53.52,1007.26,34.6,11,16,18
2026-05-28T11:22:48+00:00,27.83,53.53,1007.25,34.6,11,16,18
2026-05-28T11:22:53+00:00,27.83,53.53,1007.26,34.5,11,16,18
2026-05-28T11:22:58+00:00,27.83,53.57,1007.26,34.6,11,16,18
2026-05-28T11:23:04+00:00,27.83,53.56,1007.26,34.5,11,16,18
2026-05-28T11:23:09+00:00,27.82,53.58,1007.26,34.3,11,16,18
2026-05-28T11:23:15+00:00,27.83,53.6,1007.25,34.4,11,16,18
2026-05-28T11:23:20+00:00,27.84,53.66,1007.26,34.4,11,16,18
2026-05-28T11:23:25+00:00,27.86,53.62,1007.27,34.2,11,16,18
2026-05-28T11:23:31+00:00,27.88,53.58,1007.27,34.3,11,16,18
2026-05-28T11:23:36+00:00,27.9,53.57,1007.28,34.1,11,16,18
2026-05-28T11:23:41+00:00,27.92,53.53,1007.28,34.1,11,16,18
2026-05-28T11:23:47+00:00,27.92,53.47,1007.28,34.2,11,16,18
2026-05-28T11:23:52+00:00,27.91,53.45,1007.29,34.2,11,16,18
2026-05-28T11:23:57+00:00,27.91,53.46,1007.29,34.3,11,16,18
2026-05-28T11:24:03+00:00,27.92,53.49,1007.29,34.3,11,16,18
2026-05-28T11:24:08+00:00,27.92,53.53,1007.29,34.2,11,16,18
2026-05-28T11:24:14+00:00,27.92,53.58,1007.29,34.2,11,16,18
2026-05-28T11:24:19+00:00,27.92,53.59,1007.29,34.1,11,16,18
2026-05-28T11:24:24+00:00,27.92,53.6,1007.29,34.1,11,16,18
2026-05-28T11:24:30+00:00,27.92,53.8,1007.29,34.0,11,16,18
2026-05-28T11:24:35+00:00,27.93,53.81,1007.3,34.1,11,16,18
2026-05-28T11:24:40+00:00,27.93,53.7,1007.3,34.0,11,16,18
2026-05-28T11:24:46+00:00,27.94,53.75,1007.31,34.0,11,16,18
2026-05-28T11:24:51+00:00,27.95,54.0,1007.3,33.6,11,16,18
2026-05-28T11:24:57+00:00,27.96,54.21,1007.31,33.6,11,16,18
2026-05-28T11:25:02+00:00,27.98,53.95,1007.31,33.6,11,16,18
2026-05-28T11:25:07+00:00,27.99,53.71,1007.31,33.8,11,16,18
2026-05-28T11:25:13+00:00,28.0,53.61,1007.31,33.8,11,16,18
2026-05-28T11:25:18+00:00,28.01,53.58,1007.31,33.8,11,16,18
2026-05-28T11:25:23+00:00,28.02,54.25,1007.31,33.5,11,16,18
2026-05-28T11:25:29+00:00,28.03,54.32,1007.31,33.5,11,16,18
2026-05-28T11:25:34+00:00,28.04,54.0,1007.32,33.5,11,16,18
2026-05-28T11:25:40+00:00,28.05,53.77,1007.32,33.5,11,16,18
2026-05-28T11:25:45+00:00,28.07,53.62,1007.33,33.5,11,15,17
2026-05-28T11:25:50+00:00,28.08,53.58,1007.33,33.5,11,16,18
2026-05-28T11:25:56+00:00,28.08,53.61,1007.32,33.5,11,16,18
2026-05-28T11:26:01+00:00,28.08,53.72,1007.33,33.5,11,16,18
2026-05-28T11:26:06+00:00,28.08,53.91,1007.33,33.5,11,16,18
2026-05-28T11:26:12+00:00,28.08,54.01,1007.33,33.4,11,15,17
2026-05-28T11:26:17+00:00,28.07,54.09,1007.33,33.4,11,16,18
2026-05-28T11:26:23+00:00,28.08,54.23,1007.33,33.4,11,16,18
2026-05-28T11:26:28+00:00,28.08,54.34,1007.34,33.3,11,16,18
2026-05-28T11:26:33+00:00,28.08,54.77,1007.35,33.2,11,16,18
2026-05-28T11:26:39+00:00,28.09,54.67,1007.34,33.2,11,16,18
2026-05-28T11:26:44+00:00,28.09,54.65,1007.35,33.0,11,15,17
2026-05-28T11:26:49+00:00,28.1,55.28,1007.35,32.8,11,15,17
2026-05-28T11:26:55+00:00,28.11,55.22,1007.35,32.8,11,15,17
2026-05-28T11:27:00+00:00,28.1,54.93,1007.35,33.0,11,15,17
2026-05-28T11:27:06+00:00,28.1,54.72,1007.35,33.0,11,15,17
2026-05-28T11:27:11+00:00,28.1,54.66,1007.36,33.1,11,15,17
2026-05-28T11:27:16+00:00,28.1,54.6,1007.36,33.1,11,15,17
2026-05-28T11:27:22+00:00,28.1,54.6,1007.36,33.1,11,16,18
2026-05-28T11:27:27+00:00,28.1,54.65,1007.37,32.8,11,16,18
2026-05-28T11:27:32+00:00,28.1,54.72,1007.37,32.9,11,16,18
2026-05-28T11:27:38+00:00,28.11,54.65,1007.38,33.0,11,16,18
2026-05-28T11:27:43+00:00,28.12,54.6,1007.37,32.9,11,16,18
2026-05-28T11:27:48+00:00,28.12,54.56,1007.37,33.0,11,16,18
2026-05-28T11:27:54+00:00,28.12,54.54,1007.37,33.0,11,16,18
2026-05-28T11:27:59+00:00,28.12,54.6,1007.38,32.9,11,16,18
2026-05-28T11:28:05+00:00,28.12,54.6,1007.37,33.0,11,16,18
2026-05-28T11:28:10+00:00,28.11,54.69,1007.37,32.9,11,16,18
2026-05-28T11:28:15+00:00,28.11,54.92,1007.37,32.8,11,16,18
2026-05-28T11:28:21+00:00,28.12,55.3,1007.38,32.7,11,16,18
2026-05-28T11:28:26+00:00,28.14,56.03,1007.38,32.1,11,16,18
2026-05-28T11:28:31+00:00,28.16,56.86,1007.38,31.8,11,16,18
2026-05-28T11:28:37+00:00,28.18,57.13,1007.39,31.5,11,16,18
2026-05-28T11:28:42+00:00,28.2,56.62,1007.38,31.8,11,16,18
2026-05-28T11:28:48+00:00,28.2,55.57,1007.38,31.9,11,16,18
2026-05-28T11:28:53+00:00,28.21,55.06,1007.38,32.1,11,16,18
2026-05-28T11:28:58+00:00,28.2,54.78,1007.39,32.2,11,16,18
2026-05-28T11:29:04+00:00,28.2,54.7,1007.38,32.4,11,16,18
2026-05-28T11:29:09+00:00,28.2,54.67,1007.38,32.5,11,16,18
2026-05-28T11:29:14+00:00,28.2,54.91,1007.37,32.4,11,16,18
2026-05-28T11:29:20+00:00,28.21,54.85,1007.38,32.3,12,17,19
2026-05-28T11:29:25+00:00,28.22,55.02,1007.37,32.3,11,16,18
2026-05-28T11:29:31+00:00,28.23,54.88,1007.38,32.3,11,16,18
2026-05-28T11:29:36+00:00,28.24,54.71,1007.38,32.4,11,16,18
2026-05-28T11:29:41+00:00,28.25,54.64,1007.38,32.4,11,16,18
2026-05-28T11:29:47+00:00,28.26,54.56,1007.38,32.5,11,16,18
2026-05-28T11:29:52+00:00,28.27,54.5,1007.39,32.4,11,16,18
2026-05-28T11:29:57+00:00,28.29,54.6,1007.39,32.4,12,17,19
2026-05-28T11:30:03+00:00,28.3,54.72,1007.39,32.4,12,17,19
2026-05-28T11:30:08+00:00,28.31,54.81,1007.39,32.3,12,17,19
2026-05-28T11:30:14+00:00,28.33,54.86,1007.39,32.4,12,17,19
2026-05-28T11:30:19+00:00,28.34,54.97,1007.39,32.2,12,17,19
2026-05-28T11:30:24+00:00,28.35,55.14,1007.38,32.2,11,16,18
2026-05-28T11:30:30+00:00,28.35,55.2,1007.38,32.2,12,17,19
2026-05-28T11:30:35+00:00,28.36,55.11,1007.38,32.2,12,17,19
2026-05-28T11:30:40+00:00,28.36,55.05,1007.39,32.2,12,17,19
2026-05-28T11:30:46+00:00,28.36,55.1,1007.38,32.2,11,16,18
2026-05-28T11:30:51+00:00,28.35,55.2,1007.38,32.2,11,16,18
2026-05-28T11:30:56+00:00,28.35,55.27,1007.39,32.1,11,16,18
2026-05-28T11:31:02+00:00,28.36,55.31,1007.39,32.1,11,16,18
2026-05-28T11:31:07+00:00,28.36,55.39,1007.38,32.2,11,16,18
2026-05-28T11:31:13+00:00,28.36,55.48,1007.38,32.1,11,16,18
2026-05-28T11:31:18+00:00,28.35,55.54,1007.38,32.1,11,16,18
2026-05-28T11:31:23+00:00,28.35,55.53,1007.38,32.1,11,16,18
2026-05-28T11:31:29+00:00,28.35,55.52,1007.38,32.1,11,16,18
2026-05-28T11:31:34+00:00,28.35,55.48,1007.39,32.1,11,16,18
2026-05-28T11:31:39+00:00,28.34,55.48,1007.39,32.2,11,16,18
2026-05-28T11:31:45+00:00,28.34,55.49,1007.39,32.1,11,16,18
2026-05-28T11:31:50+00:00,28.34,55.54,1007.38,32.0,11,16,18
2026-05-28T11:31:56+00:00,28.34,55.77,1007.38,31.8,11,16,18
2026-05-28T11:32:01+00:00,28.34,56.05,1007.37,31.9,11,16,18
2026-05-28T11:32:06+00:00,28.34,55.79,1007.37,31.9,11,16,18
2026-05-28T11:32:12+00:00,28.34,55.68,1007.38,32.0,11,16,18
2026-05-28T11:32:17+00:00,28.34,55.63,1007.38,32.0,11,16,18
2026-05-28T11:32:22+00:00,28.35,55.6,1007.38,31.9,11,16,18
2026-05-28T11:32:28+00:00,28.36,55.62,1007.36,32.0,12,17,19
2026-05-28T11:32:33+00:00,28.36,55.66,1007.36,32.0,12,17,20
2026-05-28T11:32:39+00:00,28.37,55.67,1007.36,31.9,12,17,19
2026-05-28T11:32:44+00:00,28.37,55.63,1007.36,32.0,12,17,19
2026-05-28T11:32:49+00:00,28.37,55.55,1007.36,32.0,12,17,19
2026-05-28T11:32:55+00:00,28.38,55.49,1007.36,32.0,12,17,19
2026-05-28T11:33:00+00:00,28.38,55.53,1007.37,31.7,11,16,18
2026-05-28T11:33:05+00:00,28.39,56.37,1007.37,31.5,11,16,18
2026-05-28T11:33:11+00:00,28.39,56.81,1007.38,31.4,12,17,19
2026-05-28T11:33:16+00:00,28.4,56.89,1007.38,31.1,12,17,19
2026-05-28T11:33:22+00:00,28.4,57.47,1007.38,30.9,11,16,18
2026-05-28T11:33:27+00:00,28.41,57.45,1007.39,30.9,11,16,18
2026-05-28T11:33:32+00:00,28.42,56.7,1007.39,31.1,11,16,18
2026-05-28T11:33:38+00:00,28.42,56.18,1007.4,31.2,11,16,18
2026-05-28T11:33:43+00:00,28.43,55.81,1007.39,31.3,11,16,18
2026-05-28T11:33:48+00:00,28.44,55.59,1007.39,31.5,11,16,18
2026-05-28T11:33:54+00:00,28.44,55.53,1007.4,31.4,12,17,19
2026-05-28T11:33:59+00:00,28.46,55.61,1007.4,31.5,11,16,18
2026-05-28T11:34:05+00:00,28.47,55.61,1007.4,31.6,11,16,18
2026-05-28T11:34:10+00:00,28.48,55.66,1007.39,31.5,11,16,18
2026-05-28T11:34:15+00:00,28.49,55.75,1007.4,31.5,11,16,18
2026-05-28T11:34:21+00:00,28.5,55.81,1007.4,31.5,11,16,18
2026-05-28T11:34:26+00:00,28.5,55.88,1007.41,31.5,11,16,18
2026-05-28T11:34:31+00:00,28.51,56.15,1007.41,31.3,11,16,18
2026-05-28T11:34:37+00:00,28.51,56.44,1007.41,31.3,11,16,18
2026-05-28T11:34:42+00:00,28.51,56.32,1007.42,31.3,11,16,18
2026-05-28T11:34:47+00:00,28.5,56.19,1007.42,31.4,11,16,18
2026-05-28T11:34:53+00:00,28.5,56.07,1007.41,31.4,11,16,18
2026-05-28T11:34:58+00:00,28.49,55.92,1007.42,31.4,11,16,18
2026-05-28T11:35:04+00:00,28.49,55.75,1007.41,31.5,11,16,18
2026-05-28T11:35:09+00:00,28.49,55.64,1007.41,31.6,11,16,18
2026-05-28T11:35:14+00:00,28.48,55.47,1007.41,31.6,11,16,18
2026-05-28T11:35:20+00:00,28.48,55.32,1007.42,31.7,11,16,18
2026-05-28T11:35:25+00:00,28.47,55.22,1007.42,31.7,11,16,18
2026-05-28T11:35:30+00:00,28.47,55.17,1007.42,31.8,11,16,18
2026-05-28T11:35:36+00:00,28.46,55.1,1007.42,31.8,12,17,19
2026-05-28T11:35:41+00:00,28.45,55.02,1007.42,31.9,12,17,19
2026-05-28T11:35:47+00:00,28.45,54.93,1007.42,31.9,12,17,20
2026-05-28T11:35:52+00:00,28.44,54.84,1007.43,32.0,12,17,19
2026-05-28T11:35:57+00:00,28.43,54.72,1007.42,32.0,12,17,19
2026-05-28T11:36:03+00:00,28.42,54.62,1007.41,32.1,12,17,19
2026-05-28T11:36:08+00:00,28.41,54.6,1007.42,32.2,12,17,19
2026-05-28T11:36:13+00:00,28.4,54.56,1007.42,32.3,12,17,19
2026-05-28T11:36:19+00:00,28.39,54.49,1007.42,32.2,12,17,19
2026-05-28T11:36:24+00:00,28.38,54.45,1007.42,32.4,11,16,18
2026-05-28T11:36:30+00:00,28.38,54.39,1007.42,32.4,11,16,18
2026-05-28T11:36:35+00:00,28.37,54.32,1007.42,32.4,11,16,18
2026-05-28T11:36:40+00:00,28.37,54.24,1007.41,32.5,11,16,18
2026-05-28T11:36:46+00:00,28.36,54.06,1007.41,32.6,11,16,18
2026-05-28T11:36:51+00:00,28.34,54.0,1007.42,32.7,11,16,18
2026-05-28T11:36:56+00:00,28.33,53.97,1007.42,32.7,11,16,18
2026-05-28T11:37:02+00:00,28.32,53.91,1007.42,32.7,11,16,18
2026-05-28T11:37:07+00:00,28.31,54.01,1007.43,32.8,11,16,18
2026-05-28T11:37:13+00:00,28.31,53.91,1007.43,32.7,11,16,18
2026-05-28T11:37:18+00:00,28.3,53.75,1007.43,32.8,11,16,18
2026-05-28T11:37:23+00:00,28.29,53.59,1007.43,32.9,11,16,18
2026-05-28T11:37:29+00:00,28.29,53.48,1007.43,33.0,11,16,18
2026-05-28T11:37:34+00:00,28.28,53.42,1007.43,33.1,11,16,18
2026-05-28T11:37:39+00:00,28.26,53.38,1007.42,33.1,11,16,18
2026-05-28T11:37:45+00:00,28.25,53.35,1007.42,33.2,11,16,18
2026-05-28T11:37:50+00:00,28.24,53.32,1007.42,33.2,11,16,18
2026-05-28T11:37:56+00:00,28.23,53.28,1007.43,33.3,11,16,18
2026-05-28T11:38:01+00:00,28.22,53.19,1007.43,33.4,11,16,18
2026-05-28T11:38:06+00:00,28.22,53.09,1007.44,33.4,11,16,18
2026-05-28T11:38:12+00:00,28.21,53.01,1007.45,33.4,11,16,18
2026-05-28T11:38:17+00:00,28.21,52.97,1007.43,33.5,11,16,18
2026-05-28T11:38:22+00:00,28.2,52.88,1007.43,33.5,11,16,18
2026-05-28T11:38:28+00:00,28.2,52.8,1007.43,33.6,11,16,18
2026-05-28T11:38:33+00:00,28.2,52.75,1007.43,33.6,11,16,18
2026-05-28T11:38:39+00:00,28.19,52.66,1007.44,33.6,11,16,18
2026-05-28T11:38:44+00:00,28.18,52.68,1007.44,33.8,11,16,18
2026-05-28T11:38:49+00:00,28.17,52.62,1007.44,33.7,11,16,18
2026-05-28T11:38:55+00:00,28.17,52.6,1007.44,33.8,11,16,18
2026-05-28T11:39:00+00:00,28.16,52.75,1007.44,33.8,11,16,18
2026-05-28T11:39:05+00:00,28.16,52.57,1007.44,33.9,11,16,18
2026-05-28T11:39:11+00:00,28.16,52.53,1007.44,33.9,11,16,18
2026-05-28T11:39:16+00:00,28.16,52.71,1007.43,33.5,11,16,18
2026-05-28T11:39:21+00:00,28.16,53.37,1007.44,33.6,11,16,18
2026-05-28T11:39:27+00:00,28.09,52.83,1007.43,33.8,11,16,18
2026-05-28T11:39:32+00:00,28.04,52.73,1007.43,34.1,11,16,18
2026-05-28T11:39:38+00:00,28.01,52.7,1007.43,34.2,11,16,18
2026-05-28T11:39:43+00:00,27.99,52.64,1007.43,34.1,11,16,18
2026-05-28T11:39:48+00:00,27.97,52.59,1007.43,34.3,11,16,18
2026-05-28T11:39:54+00:00,27.93,52.65,1007.43,34.3,11,16,18
2026-05-28T11:39:59+00:00,27.91,52.68,1007.43,34.3,11,16,18
2026-05-28T11:40:04+00:00,27.9,52.72,1007.43,34.4,11,16,18
2026-05-28T11:40:10+00:00,27.88,52.79,1007.43,34.4,11,16,18
2026-05-28T11:40:15+00:00,27.86,52.85,1007.43,34.3,11,16,18
2026-05-28T11:40:21+00:00,27.84,52.89,1007.43,34.4,11,16,18
2026-05-28T11:40:26+00:00,27.83,52.92,1007.43,34.4,11,16,18
2026-05-28T11:40:31+00:00,27.83,52.94,1007.43,34.4,11,16,18
2026-05-28T11:40:37+00:00,27.84,52.91,1007.42,34.4,11,16,18
2026-05-28T11:40:42+00:00,27.85,52.87,1007.42,34.4,11,16,18
2026-05-28T11:40:47+00:00,27.86,52.82,1007.42,34.4,11,16,18
2026-05-28T11:40:53+00:00,27.87,52.86,1007.42,34.5,11,16,18
2026-05-28T11:40:58+00:00,27.87,52.89,1007.42,34.4,11,16,18
2026-05-28T11:41:04+00:00,27.87,52.91,1007.42,34.4,11,16,18
2026-05-28T11:41:09+00:00,27.87,52.92,1007.42,34.4,11,16,18
2026-05-28T11:41:14+00:00,27.87,52.94,1007.42,34.4,11,16,18
2026-05-28T11:41:20+00:00,27.88,52.98,1007.43,34.4,11,16,18
2026-05-28T11:41:25+00:00,27.88,52.97,1007.44,34.4,11,16,18
2026-05-28T11:41:30+00:00,27.88,53.05,1007.44,34.4,11,16,18
2026-05-28T11:41:36+00:00,27.88,53.12,1007.44,34.4,11,16,18
2026-05-28T11:41:41+00:00,27.88,53.11,1007.44,34.4,11,16,18
2026-05-28T11:41:47+00:00,27.89,53.16,1007.44,34.2,11,16,18
2026-05-28T11:41:52+00:00,27.9,53.11,1007.44,34.3,11,16,18
2026-05-28T11:41:57+00:00,27.9,53.13,1007.44,34.3,11,16,18
2026-05-28T11:42:03+00:00,27.9,53.13,1007.44,34.3,11,16,18
2026-05-28T11:42:08+00:00,27.9,53.06,1007.44,34.2,11,16,18
2026-05-28T11:42:13+00:00,27.9,53.05,1007.44,34.3,11,16,18
2026-05-28T11:42:19+00:00,27.9,53.03,1007.45,34.3,11,16,18
2026-05-28T11:42:24+00:00,27.9,53.0,1007.45,34.4,11,16,18
2026-05-28T11:42:29+00:00,27.9,53.04,1007.44,34.4,11,16,18
2026-05-28T11:42:35+00:00,27.9,53.14,1007.44,34.3,11,16,18
2026-05-28T11:42:40+00:00,27.92,53.23,1007.44,34.2,11,16,18
2026-05-28T11:42:46+00:00,27.95,53.16,1007.45,34.2,11,16,18
2026-05-28T11:42:51+00:00,27.98,53.07,1007.45,34.1,11,15,17
2026-05-28T11:42:56+00:00,28.0,53.06,1007.46,34.1,11,16,18
2026-05-28T11:43:02+00:00,28.04,53.0,1007.46,34.0,11,16,18
2026-05-28T11:43:07+00:00,28.07,53.0,1007.47,34.0,11,16,18
2026-05-28T11:43:12+00:00,28.09,53.06,1007.46,33.9,11,16,18
2026-05-28T11:43:18+00:00,28.11,53.36,1007.46,33.8,11,16,18
2026-05-28T11:43:23+00:00,28.13,53.41,1007.46,33.8,11,16,18
2026-05-28T11:43:29+00:00,28.15,53.39,1007.46,33.6,11,16,18
2026-05-28T11:43:34+00:00,28.17,53.48,1007.47,33.6,11,16,18
2026-05-28T11:43:39+00:00,28.19,53.5,1007.48,33.6,11,16,18
2026-05-28T11:43:45+00:00,28.21,53.51,1007.47,33.5,11,16,18
2026-05-28T11:43:50+00:00,28.23,53.5,1007.48,33.4,11,16,18
2026-05-28T11:43:55+00:00,28.24,53.5,1007.47,33.5,11,16,18
2026-05-28T11:44:01+00:00,28.26,53.47,1007.47,33.4,11,16,18
2026-05-28T11:44:06+00:00,28.26,53.49,1007.47,33.5,11,16,18
2026-05-28T11:44:12+00:00,28.25,53.55,1007.47,33.5,11,16,18
2026-05-28T11:44:17+00:00,28.24,53.67,1007.47,33.5,11,16,18
2026-05-28T11:44:22+00:00,28.22,53.72,1007.47,33.5,11,16,18
2026-05-28T11:44:28+00:00,28.2,53.79,1007.46,33.5,11,16,18
2026-05-28T11:44:33+00:00,28.18,53.82,1007.46,33.5,11,16,18
2026-05-28T11:44:38+00:00,28.16,53.88,1007.46,33.5,11,16,18
2026-05-28T11:44:44+00:00,28.15,53.92,1007.46,33.6,11,16,18
2026-05-28T11:44:49+00:00,28.14,53.92,1007.46,33.5,11,16,18
2026-05-28T11:44:55+00:00,28.12,53.95,1007.46,33.5,11,16,18
2026-05-28T11:45:00+00:00,28.12,53.99,1007.47,33.6,11,16,18
2026-05-28T11:45:05+00:00,28.11,54.0,1007.47,33.5,11,16,18
2026-05-28T11:45:11+00:00,28.11,53.99,1007.47,33.4,11,16,18
2026-05-28T11:45:16+00:00,28.12,53.97,1007.48,33.5,11,16,18
2026-05-28T11:45:21+00:00,28.12,53.96,1007.49,33.4,11,16,18
2026-05-28T11:45:27+00:00,28.12,53.99,1007.49,33.5,11,16,18
2026-05-28T11:45:32+00:00,28.12,54.02,1007.5,33.5,11,16,18
2026-05-28T11:45:38+00:00,28.12,54.0,1007.5,33.4,11,16,18
2026-05-28T11:45:43+00:00,28.13,53.96,1007.5,33.4,11,16,18
2026-05-28T11:45:48+00:00,28.13,54.0,1007.5,33.5,11,16,18
2026-05-28T11:45:54+00:00,28.14,54.01,1007.5,33.4,11,16,18
2026-05-28T11:45:59+00:00,28.14,54.0,1007.5,33.4,11,16,18
2026-05-28T11:46:04+00:00,28.15,53.97,1007.5,33.2,11,16,18
2026-05-28T11:46:10+00:00,28.16,54.47,1007.5,33.2,11,16,18
2026-05-28T11:46:15+00:00,28.16,54.29,1007.51,33.3,11,16,18
2026-05-28T11:46:20+00:00,28.15,54.22,1007.51,33.3,11,16,18
2026-05-28T11:46:26+00:00,28.15,54.2,1007.51,33.3,11,16,18
2026-05-28T11:46:31+00:00,28.15,54.29,1007.51,33.3,11,16,18
2026-05-28T11:46:37+00:00,28.15,54.3,1007.51,33.4,11,16,18
2026-05-28T11:46:42+00:00,28.17,54.49,1007.52,33.2,11,16,18
2026-05-28T11:46:47+00:00,28.18,54.41,1007.51,33.2,11,16,18
2026-05-28T11:46:53+00:00,28.2,54.29,1007.51,33.2,11,16,18
2026-05-28T11:46:58+00:00,28.22,54.25,1007.51,33.2,11,16,18
2026-05-28T11:47:03+00:00,28.24,54.21,1007.51,33.1,11,16,18
2026-05-28T11:47:09+00:00,28.26,54.21,1007.51,33.0,11,16,18
2026-05-28T11:47:14+00:00,28.27,54.3,1007.52,33.0,11,16,18
2026-05-28T11:47:20+00:00,28.28,54.44,1007.52,32.9,11,16,18
2026-05-28T11:47:25+00:00,28.3,54.68,1007.52,32.8,11,16,18
2026-05-28T11:47:30+00:00,28.3,54.79,1007.52,32.7,11,16,18
2026-05-28T11:47:36+00:00,28.31,54.81,1007.52,32.7,11,16,18
2026-05-28T11:47:41+00:00,28.33,54.79,1007.52,32.6,11,16,18
2026-05-28T11:47:46+00:00,28.34,54.76,1007.51,32.6,11,16,18
2026-05-28T11:47:52+00:00,28.35,54.75,1007.51,32.6,11,16,18
2026-05-28T11:47:57+00:00,28.36,54.74,1007.51,32.5,11,16,18
2026-05-28T11:48:03+00:00,28.37,54.71,1007.51,32.5,11,16,18
2026-05-28T11:48:08+00:00,28.38,54.68,1007.51,32.5,11,16,18
2026-05-28T11:48:13+00:00,28.39,54.71,1007.52,32.6,11,16,18
2026-05-28T11:48:19+00:00,28.4,54.7,1007.52,32.5,11,16,18
2026-05-28T11:48:24+00:00,28.4,54.72,1007.52,32.5,11,16,18
2026-05-28T11:48:29+00:00,28.39,54.8,1007.52,32.5,11,16,18
2026-05-28T11:48:35+00:00,28.37,54.9,1007.52,32.4,11,16,18
2026-05-28T11:48:40+00:00,28.36,54.98,1007.52,32.5,11,16,18
2026-05-28T11:48:46+00:00,28.34,54.99,1007.51,32.6,11,16,18
2026-05-28T11:48:51+00:00,28.34,54.99,1007.52,32.5,11,16,18
2026-05-28T11:48:56+00:00,28.34,54.99,1007.52,32.5,11,16,18
2026-05-28T11:49:02+00:00,28.35,54.91,1007.52,32.5,11,16,18
2026-05-28T11:49:07+00:00,28.35,54.87,1007.55,32.4,11,16,18
2026-05-28T11:49:12+00:00,28.36,54.89,1007.54,32.4,11,16,18
2026-05-28T11:49:18+00:00,28.36,54.89,1007.55,32.4,11,16,18
2026-05-28T11:49:23+00:00,28.36,55.3,1007.54,32.3,11,16,18
2026-05-28T11:49:29+00:00,28.35,55.46,1007.53,32.3,11,16,18
2026-05-28T11:49:34+00:00,28.34,55.6,1007.54,32.2,11,16,18
2026-05-28T11:49:39+00:00,28.33,55.64,1007.53,32.2,11,16,18
2026-05-28T11:49:45+00:00,28.33,55.66,1007.54,32.1,11,16,18
2026-05-28T11:49:50+00:00,28.32,55.55,1007.54,32.2,11,16,18
2026-05-28T11:49:55+00:00,28.31,55.51,1007.53,32.2,11,16,18
2026-05-28T11:50:01+00:00,28.31,55.51,1007.53,32.1,11,16,18
2026-05-28T11:50:06+00:00,28.3,55.52,1007.53,32.1,11,16,18
2026-05-28T11:50:11+00:00,28.3,55.57,1007.53,32.1,11,16,18
2026-05-28T11:50:17+00:00,28.29,55.64,1007.53,32.1,11,16,18
2026-05-28T11:50:22+00:00,28.3,55.64,1007.54,32.0,11,16,18
2026-05-28T11:50:28+00:00,28.29,55.58,1007.53,32.1,11,16,18
2026-05-28T11:50:33+00:00,28.28,55.61,1007.53,32.1,11,16,18
2026-05-28T11:50:38+00:00,28.28,55.64,1007.53,32.1,11,16,18
2026-05-28T11:50:44+00:00,28.28,55.61,1007.53,32.0,11,16,18
2026-05-28T11:50:49+00:00,28.28,55.55,1007.53,32.1,11,16,18
2026-05-28T11:50:54+00:00,28.28,55.54,1007.54,32.2,11,16,18
2026-05-28T11:51:00+00:00,28.29,55.49,1007.54,32.0,11,16,18
2026-05-28T11:51:05+00:00,28.3,55.45,1007.54,32.0,11,16,18
2026-05-28T11:51:11+00:00,28.31,55.51,1007.54,32.1,11,16,18
2026-05-28T11:51:16+00:00,28.33,55.53,1007.54,32.0,11,16,18
2026-05-28T11:51:21+00:00,28.34,55.58,1007.54,32.0,11,16,18
2026-05-28T11:51:27+00:00,28.35,55.63,1007.54,32.0,11,16,18
2026-05-28T11:51:32+00:00,28.35,55.75,1007.55,31.9,11,16,18
